DSC ID,ZoomInfo ID,SP_COMPANY_ID,Client Name,S&P Ticker,GP ID,URL,Titanium,GWS Enterprise Sector Mapping
2844,98928211,4985881,Quaker Chemical Corporation,NYSE:KWR,GP100864,http://www.home.quakerhoughton.com/,Not Titanium,Industrial & Logistics
2845,99107150,4057507,"Quest Software, Inc.",,GP101277,http://www.quest.com/,Not Titanium,Tech/Media/Telecom
2846,359257337,5264759,Radiology Partners,,GP117615,https://www.radpartners.com/,Not Titanium,Healthcare
2847,32014635,7103389,Radisson Hotel Group Inc.,,GP105183,http://radissonhotelgroup.com/,Not Titanium,Travel & Hospitality
2848,477876578,25802533,Rebelstork,,,https://www.rebelstork.com/,Not Titanium,Retail & Multi-Site
2849,32391723,4909985,Red Robin Gourmet Burgers,NASDAQGS:RRGB,GP111370,http://www.redrobin.com/,Not Titanium,Retail & Multi-Site
2850,464531175,14705691,Redesign Health,,,https://www.redesignhealth.com/,Not Titanium,Financial & Professional Services
2851,125894769,7694541,Redwood Logistics (Strive Logistics),,GP127919,https://www.redwoodlogistics.com/,Not Titanium,Industrial & Logistics
2852,1305184200,11193373,Refined Technologies,,GP121673,https://refinedtechnologies.com/,Not Titanium,Tech/Media/Telecom
2853,345659388,106050838,Refresco Group,,GP139358,https://www.refresco.com/en,Not Titanium,Retail & Multi-Site
2854,559590075,1013231,Renasant Bank,,GP108214,https://www.renasantbank.com/,Not Titanium,Financial & Professional Services
2855,345152359,8389154,Rent24,,,http://www.rent24.com/,Not Titanium,Financial & Professional Services
2856,231784953,7526750,Republic Property Group,,GP117769,https://republicpropertygroup.com/,Not Titanium,Industrial & Logistics
2857,347766521,5221262,Revel Systems,,GP104583,http://revelsystems.com/,Not Titanium,Tech/Media/Telecom
2858,6701593,4203208,Rexel,EPA: RXL,GP100891,https://www.rexel.com/,Not Titanium,Retail & Multi-Site
2859,32768556,6934259,Rheem Manufacturing Company,,GP108908,http://www.rheem.com/,Not Titanium,Industrial & Logistics
2860,59884285,6225324,Roku Inc,NASDAQGS:ROKU,GP101635,https://www.roku.com/en-ca/,Not Titanium,Industrial & Logistics
2861,33194266,8280791,Roots Ltd,TSX:ROOT,GP124117,https://www.roots.com/,Not Titanium,Retail & Multi-Site
2862,366614787,7704728,Rothy's,,GP121116,https://rothys.com/,Not Titanium,Retail & Multi-Site
2863,354712594,4641756,Round One Entertainment Inc,,GP105340,https://www.round1usa.com/,Not Titanium,Travel & Hospitality
2864,566142418,4980858,Royal Caribbean Group,NYSE:RCL,GP114410,https://www.royalcaribbeangroup.com/,Not Titanium,Industrial & Logistics
2865,61688585,4495259,RPS Group,,GP114100,http://www.rpsgroup.com/,Not Titanium,Industrial & Logistics
2866,131810343,111359,Russell Investments,,GP121445,http://www.russellinvestments.com/us,Not Titanium,Financial & Professional Services
2867,372399715,6458560,Ruth's Chris Steak House Inc.,,,https://ruthschris.com/,Not Titanium,Retail & Multi-Site
2868,44253291,4336760,Ryan LLC (Ryan & Company),,GP109274,https://www.ryan.com/,Not Titanium,Financial & Professional Services
2869,346493686,9085127,Saatva,,GP135861,https://www.saatva.com/,Not Titanium,Industrial & Logistics
2870,34571036,7184471,SAE International,,GP108938,http://www.sae.org/,Not Titanium,Infrastructure & Public Enterprise
2871,371199636,5143127,Sage Dental,,GP112511,https://mysagedental.com/,Not Titanium,Healthcare
2872,104595806,4208009,"SAGE Publications, Inc.",,GP106431,https://us.sagepub.com/,Not Titanium,Tech/Media/Telecom
2873,33620387,6627907,"Saladworks, LLC",,GP103609,http://www.saladworks.com/,Not Titanium,Financial & Professional Services
2874,347928921,7590312,Salata,,GP120284,https://www.salata.com/,Not Titanium,Financial & Professional Services
2875,34079211,5047763,School Health Corporation,,,https://www.schoolhealth.com/,Not Titanium,Retail & Multi-Site
2876,565805883,7669452,Scooter’s Coffee,,GP127415,http://scooterscoffee.com/,Not Titanium,Retail & Multi-Site
2877,34245936,,Security National Life Insurance Company,,GP106057,http://www.securitynationallife.com/,Not Titanium,Financial & Professional Services
2878,129712435,7187937,Service Source,,GP108731,https://www.servicesource.org/,Not Titanium,Infrastructure & Public Enterprise
2879,55476948,6619714,Shawmut Design and Construction,,GP105713,http://www.shawmut.com/,Not Titanium,Industrial & Logistics
2880,18059400,106690,Sidley Austin,,GP102585,https://www.sidley.com/en/us/,Not Titanium,Financial & Professional Services
2881,81019234,6932429,Sierra Club,,GP114231,https://www.sierraclub.org/,Not Titanium,EOG & Utilities
2882,92112882,103117,"Simon Property Group, Inc.",NYSE:SPG,GP106158,http://www.simon.com/,Not Titanium,Financial & Professional Services
2883,67977788,5058453,Sitecore,,GP110455,https://www.sitecore.com/,Not Titanium,Tech/Media/Telecom
2884,348675879,,Sixth Avenue Baptist Church,,,http://www.sixthavebaptist.com/,Not Titanium,Infrastructure & Public Enterprise
2885,398018495,,Sixty Vines,,GP115159,https://sixtyvines.com/,Not Titanium,Travel & Hospitality
2886,372837258,6636242,Smaaash Entertainment Pvt. Ltd.,,GP122932,https://smaaash.in/,Not Titanium,Retail & Multi-Site
2887,97239445,4812797,"Smith & Nephew, Inc",LSE:SN.,GP118086,http://www.smith-nephew.com/,Not Titanium,Industrial & Logistics
2888,35553891,4229150,SolarWinds Corporation,NYSE:SWI,GP101640,http://www.solarwinds.com/,Not Titanium,Tech/Media/Telecom
2889,6642572,363579615,Solenis International LLC,,GP107181,https://www.solenis.com/en,Not Titanium,Industrial & Logistics
2890,374549495,8172973,"SOLID Surface Care, Inc",,,https://www.solidcare.com/,Not Titanium,Financial & Professional Services
2891,253429251,5107430,Solis Mammography,,GP108733,https://www.solismammo.com/,Not Titanium,Healthcare
2892,348187534,5670125,SonoBello,,GP100976,https://www.sonobello.com/,Not Titanium,Healthcare
2893,35635276,6356269,"Sonos, Inc.",NASDAQGS:SONO,GP119740,http://www.sonos.com/,Not Titanium,Industrial & Logistics
2894,35684675,7557336,Sound Transit,,GP100969,http://www.soundtransit.org/,Not Titanium,Infrastructure & Public Enterprise
2895,109150593,5048811,South Moon Under,,GP105331,https://www.southmoonunder.com/,Not Titanium,Retail & Multi-Site
2896,112378313,4335136,Spirit Realty Capital,NYSE:SRC,GP102540,https://spiritrealty.com/,Not Titanium,Financial & Professional Services
2897,395604660,18391963,Sports Direct,,GP101930,https://us.sportsdirect.com/,Not Titanium,Retail & Multi-Site
2898,351013286,5252256,Spotify Technology SA,NYSE:SPOT,GP106901,http://open.spotify.com/,Not Titanium,Tech/Media/Telecom
2899,443365582,14898775,SpringWorks Therapeutics,NASDAQGS:SWTX,GP117219,http://www.springworkstx.com/,Not Titanium,Financial & Professional Services
2900,101123784,7285629,SRS Distribution Inc.,,GP121023,https://www.srsdistribution.com/en/,Not Titanium,Industrial & Logistics
2901,114672426,12857813,Storage Etc,,GP131699,https://www.storageetc.com/,Not Titanium,Financial & Professional Services
2902,36783292,4963560,Stratasys,NASDAQGS:SSYS,GP103201,https://www.stratasys.com/en/,Not Titanium,Industrial & Logistics
2903,356726943,4094330,Strayer University,,GP101001,https://www.strayer.edu/,Not Titanium,Financial & Professional Services
2904,115343657,7397868,"Summer Classics, Inc.",,GP125072,https://summerclassics.com/,Not Titanium,Retail & Multi-Site
2905,109592750,,"Sur La Table, Inc.",,GP102635,http://www.surlatable.com/,Not Titanium,Retail & Multi-Site
2906,91701970,4360979,SYPartners,,GP103032,https://www.sypartners.com/,Not Titanium,Financial & Professional Services
2907,371449923,4535411,Talen Energy,OTCQX:TLNE,GP108596,http://www.talenenergy.com/,Not Titanium,EOG & Utilities
2908,348184184,5177316,Tanium Inc,,GP119699,http://www.tanium.com/,Not Titanium,Tech/Media/Telecom
2909,277987437,4139256,Teacher Retirement System of Texas,,GP108022,https://www.trs.texas.gov/,Not Titanium,Infrastructure & Public Enterprise
2910,369743604,4121647,Tegna Inc.,NYSE:TGNA,GP100425,http://www.tegna.com/,Not Titanium,Tech/Media/Telecom
2911,118866322,4402584,Teletech Holdings Inc,NASDAQGS:TTEC,GP101036,http://www.ttec.com/,Not Titanium,Financial & Professional Services
2912,37913303,4280097,Teradata Corporation,NYSE:TDC,GP105339,http://www.teradata.com/,Not Titanium,Tech/Media/Telecom
2913,37913314,4071231,Teradyne Inc,NASDAQGS:TER,GP107032,https://www.teradyne.com/,Not Titanium,Industrial & Logistics
2914,37929883,6625510,"Terracon Consultants, Inc.",,GP110591,http://www.terracon.com/,Not Titanium,Industrial & Logistics
2915,31525451,7392457,"Terramar Retail Centers, LLC",,GP102680,https://www.trcretail.com/,Not Titanium,Financial & Professional Services
2916,16045293,5745814,The Board of Pensions of the Presbyterian Church,,GP118021,https://www.pensions.org/,Not Titanium,Infrastructure & Public Enterprise
2917,14323161,4162935,The Body Shop,,GP118373,http://www.thebodyshop.com/,Not Titanium,Retail & Multi-Site
2918,350843645,4290795,The Chertoff Group,,GP111967,https://www.chertoffgroup.com/,Not Titanium,Financial & Professional Services
2919,25480086,6622549,The Church of Jesus Christ of Latter-day Saints,,GP100605,https://www.churchofjesuschrist.org/,Not Titanium,Infrastructure & Public Enterprise
2920,15614275,,The Gardner School,,GP124463,https://www.thegardnerschool.com/,Not Titanium,Financial & Professional Services
2921,16089963,4188498,"The Glenmede Trust Company, N.A.",,GP108906,http://www.glenmede.com/,Not Titanium,Financial & Professional Services
2922,22413558,4254116,The Lego Group,,GP115711,https://www.lego.com/,Not Titanium,Industrial & Logistics
2923,109708988,100610884,The McClatchy Company,,GP108358,https://www.mcclatchy.com/,Not Titanium,Tech/Media/Telecom
2924,,,The Nature's Bounty Co.,,GP102624,https://naturesbounty.com/,Not Titanium,
2925,70880110,7156292,The New York Public Library,,GP109307,http://www.nypl.org/,Not Titanium,Infrastructure & Public Enterprise
2926,558425911,4397865,The Scotts Miracle-Gro Company,NYSE:SMG,GP100938,http://scottsmiraclegro.com/,Not Titanium,Industrial & Logistics
2927,105021732,6617973,Thompson Hospitality,,GP135988,https://www.thompsonhospitality.com/,Not Titanium,Retail & Multi-Site
2928,105021726,4026869,"Thompson, Coe, Cousins & Irons, L.L.P.",,GP107574,https://www.thompsoncoe.com/,Not Titanium,Financial & Professional Services
2929,368486723,5328300,Thrive Affordable Vet Care,,,https://www.thrivepetcare.com/,Not Titanium,Healthcare
2930,398110359,5282118,Thrive Market,,GP103086,https://thrivemarket.com/,Not Titanium,Retail & Multi-Site
2931,38289856,4482601,Tiffany & Co.,,GP101054,http://www.tiffany.com/,Not Titanium,Retail & Multi-Site
2932,345812108,13859268,Timothy Oulton,,GP159672,https://www.timothyoulton.com/to,Not Titanium,Retail & Multi-Site
2933,20188417,7705291,TKC Holdings,,GP129148,https://www.tkcholdings.com/,Not Titanium,Financial & Professional Services
2934,113460251,6636215,Tokyo Joe's,,GP129125,http://www.tokyojoes.com/,Not Titanium,Travel & Hospitality
2935,356720510,107989334,Tom's Watch Bar,,,https://tomswatchbar.com/,Not Titanium,Financial & Professional Services
2936,442541303,14960220,Toteme,,GP123975,https://toteme-studio.com/,Not Titanium,Retail & Multi-Site
2937,280887465,8936657,"Touchpoint Media, Inc.",,GP105335,https://www.touchpointmedia.com/,Not Titanium,Financial & Professional Services
2938,38764924,4331269,TranSystems Corporation,,GP101071,http://www.transystems.com/,Not Titanium,Industrial & Logistics
2939,53822163,4229630,TRC Companies,,GP101074,http://www.trccompanies.com/,Not Titanium,Industrial & Logistics
2940,38830663,5065434,TrellisWare Technologies Inc,,GP116918,https://www.trellisware.com/,Not Titanium,Tech/Media/Telecom
2941,121487517,4008622,Tribune Media (Tribune Company),,GP104392,https://www.tribunemedia.com/,Not Titanium,Tech/Media/Telecom
2942,368916064,4986773,Trinseo SA,NYSE:TSE,GP101080,http://www.trinseo.com/,Not Titanium,Industrial & Logistics
2943,147161092,4295035,TripAdvisor Inc,,GP100980,http://www.tripadvisor.com/,Not Titanium,Travel & Hospitality
2944,62406826,4963656,"TTM Technologies, Inc.",NASDAQGS:TTMI,GP106777,https://www.ttm.com/en,Not Titanium,Tech/Media/Telecom
2945,39043796,7081183,TTX Company,,GP117428,https://www.ttx.com/,Not Titanium,Industrial & Logistics
2946,356845198,6577768,Two Bit Circus,,GP122928,https://twobitcircus.com/,Not Titanium,Travel & Hospitality
2947,40305009,,U.S. Legal Services,,,https://www.uslegalservices.net/,Not Titanium,Financial & Professional Services
2948,39387361,1005874,Umpqua Holdings Corporation,,GP101517,http://www.umpquabank.com/,Not Titanium,Financial & Professional Services
2949,475087602,4144812,Underwriters Laboratories Inc,,GP114373,https://www.ul.com/,Not Titanium,Infrastructure & Public Enterprise
2950,287850630,5066707,United BioSource Corporation,,GP106437,https://ubc.com/,Not Titanium,Financial & Professional Services
2951,63307893,6930712,University Liggett School,,GP109875,https://uls.org/,Not Titanium,Infrastructure & Public Enterprise
2952,39682152,4266091,University of Cincinnati,,GP101094,https://www.uc.edu/,Not Titanium,Infrastructure & Public Enterprise
2953,19382991,4023936,University of Southern California,,GP101111,https://www.usc.edu/,Not Titanium,Financial & Professional Services
2954,40566862,4379431,Valeo,ENXTPA:FR,GP101119,https://www.valeo.com/en/,Not Titanium,Industrial & Logistics
2955,347548312,6589846,Velvet Taco,,GP105825,https://www.velvettaco.com/,Not Titanium,Travel & Hospitality
2956,40763524,7001423,Veritext Corp,,GP103428,https://www.veritext.com/,Not Titanium,Tech/Media/Telecom
2957,127893751,4113990,Vista Equity Partners,,GP102155,http://www.vistaequitypartners.com/,Not Titanium,Financial & Professional Services
2958,111395011,6208802,VMG Health,,GP108755,http://www.vmghealth.com/,Not Titanium,Financial & Professional Services
2959,41223017,,VSP Vision Care,,GP111415,http://www.vsp.com/,Not Titanium,Financial & Professional Services
2960,128647330,104019,Walker & Dunlop,NYSE:WD,GP101509,http://www.walkerdunlop.com/,Not Titanium,Financial & Professional Services
2961,561819293,,Wash Equity Advisors LLC,,GP131224,https://www.washequityadvisors.com/,Not Titanium,Financial & Professional Services
2962,121978897,102038,"Washington Federal, Inc.",NASDAQGS:WAFD,GP101158,http://www.wafdbank.com/,Not Titanium,Financial & Professional Services
2963,198787086,5006160,WatchGuard Technologies,,,https://www.watchguard.com/,Not Titanium,Tech/Media/Telecom
2964,41713677,5013411,WebMD,,GP102624,https://www.webmd.com/,Not Titanium,Life Sciences
2965,41795715,4993090,WEG Industries,BOVESPA:WEGE3,,https://www.weg.net/,Not Titanium,Industrial & Logistics
2966,110526488,4022620,"Weil, Gotshal & Manges LLP",,GP101403,http://www.weil.com/,Not Titanium,Financial & Professional Services
2967,200605776,5115682,West Dermatology,,GP126517,https://www.westdermatology.com/,Not Titanium,Healthcare
2968,38620030,4007864,West Virginia University,,GP125612,https://www.wvu.edu/,Not Titanium,Infrastructure & Public Enterprise
2969,347458618,4537686,WeWork,NYSE:WE,GP103063,https://www.wework.com/,Not Titanium,Financial & Professional Services
2970,249577597,6357332,Wilton Brands LLC,,GP102718,http://www.wilton.com/,Not Titanium,Retail & Multi-Site
2971,98222149,4087437,Winnebago Industries,NYSE:WGO,GP105589,http://www.winnebagoind.com/,Not Titanium,Industrial & Logistics
2972,131989651,11276008,Winter Park Health Foundation,,GP114402,https://www.wphf.org/,Not Titanium,Healthcare
2973,87556331,4053867,Withumsmith & Brown,,GP105568,https://www.withum.com/,Not Titanium,Financial & Professional Services
2974,106168400,4316909,Woodside Capital Partners,,GP121556,https://woodsidecap.com/,Not Titanium,Financial & Professional Services
2975,251674647,4437360,Workout Anytime,,GP129126,https://workoutanytime.com/,Not Titanium,Travel & Hospitality
2976,106709079,7074863,"Wounded Warrior Project, Inc.",,GP103425,http://woundedwarriorproject.org/,Not Titanium,Infrastructure & Public Enterprise
2977,82722884,5044077,WURTH GROUP OF NORTH AMERICA,,GP114795,https://www.wurthusa.com/,Not Titanium,Industrial & Logistics
2978,180305953,8461520,"Wycliffe Golf and Country Club, Inc.",,GP122721,https://www.wycliffecc.com/,Not Titanium,Travel & Hospitality
2979,353126188,4199225,"Zovio (Bridgepoint Education, Inc)",OTCEM:ZVOI,GP102688,https://www.zovio.com/,Not Titanium,Tech/Media/Telecom
2980,31081170,4010922,Precision Drilling,TSX:PD,,http://www.precisiondrilling.com/,Not Titanium,EOG & Utilities
2981,3264796,4347870,Alamos Gold Inc.,TSX:AGI ,,http://www.alamosgold.com/,Not Titanium,EOG & Utilities
2982,17353451,4244944,The University of Toronto,,GP110692,https://www.utoronto.ca/,Not Titanium,Financial & Professional Services
